Store ID,City,Date,Foot Traffic,Customers,Avg Order Value ($),Daily Sales ($),Avg Customer Rating,Local Competition Count
Houston - Store 1,Houston,2023-02-09,75,17,9.017248583471842,153.29,3.7705494377877775,4
Houston - Store 1,Houston,2023-02-10,240,50,7.367683844281306,368.38,4.920611464494484,3
Houston - Store 1,Houston,2023-02-11,227,69,6.495621666362072,448.2,3.9310397545724522,7
Houston - Store 1,Houston,2023-02-12,79,28,9.260455063068228,259.29,4.168272423123826,1
Houston - Store 1,Houston,2023-02-13,208,28,4.454563029527556,124.73,4.407011534253188,7
Houston - Store 1,Houston,2023-02-14,95,11,9.382587587238433,103.21,4.301471629678094,4
Houston - Store 1,Houston,2023-02-15,259,30,4.719160320481937,141.57,4.207005860480921,6
Houston - Store 1,Houston,2023-02-16,271,79,4.866538517586991,384.46,4.450233427756563,7
Houston - Store 1,Houston,2023-02-17,222,75,5.99499623607783,449.62,3.720498570745031,1
Houston - Store 1,Houston,2023-02-18,190,31,5.764179223327856,178.69,4.5598850883539335,6
Houston - Store 1,Houston,2023-02-19,138,46,5.103199848687646,234.75,4.0284198399713045,7
Houston - Store 1,Houston,2023-02-20,237,30,5.260949404043062,157.83,4.211589381102596,2
Houston - Store 1,Houston,2023-02-21,230,52,9.74910493585341,506.95,4.836277081038775,1
Houston - Store 1,Houston,2023-02-22,237,76,6.5443727212826674,497.37,3.8743067794565578,4
Houston - Store 1,Houston,2023-02-23,148,34,5.778263228662289,196.46,4.993527633789558,2
Houston - Store 1,Houston,2023-02-24,286,36,6.467294856894874,232.82,4.026838106561232,6
Houston - Store 1,Houston,2023-02-25,250,81,4.675412418559032,378.71,4.686688385315013,1
Houston - Store 1,Houston,2023-02-26,220,51,7.5245817213152915,383.75,4.935498009709696,5
Houston - Store 1,Houston,2023-02-27,255,37,7.105250832063454,262.89,4.093675920787124,7
Houston - Store 1,Houston,2023-02-28,62,9,7.004962253867631,63.04,3.725059646436315,4
Houston - Store 1,Houston,2023-03-01,57,11,8.08813923372535,88.97,3.675573941127662,9
Houston - Store 1,Houston,2023-03-02,95,27,6.240641568090021,168.5,4.861427157317731,6
Houston - Store 1,Houston,2023-03-03,203,22,9.695795721441613,213.31,4.94731091851926,9
Houston - Store 1,Houston,2023-03-04,180,56,5.328969113973043,298.42,4.552089149429109,7
Houston - Store 1,Houston,2023-03-05,90,11,5.432598500572253,59.76,3.536116502489742,4
Houston - Store 1,Houston,2023-03-06,62,6,8.804094138558487,52.82,3.947439017646165,9
Houston - Store 1,Houston,2023-03-07,78,26,6.9696619762403085,181.21,4.1437940939368945,4
Houston - Store 1,Houston,2023-03-08,142,38,4.748458468822518,180.44,4.646972361186539,5
Houston - Store 1,Houston,2023-03-09,99,29,7.877341166948076,228.44,4.42501340439503,1
Houston - Store 1,Houston,2023-03-10,136,24,9.17828826064798,220.28,3.5192109989456406,7
Houston - Store 1,Houston,2023-03-11,143,25,9.621420697495886,240.54,3.519613079578915,7
Houston - Store 1,Houston,2023-03-12,193,64,5.130768475908795,328.37,4.72338230699938,3
Houston - Store 1,Houston,2023-03-13,119,12,7.960349035503208,95.52,4.121824329721943,2
Houston - Store 1,Houston,2023-03-14,126,13,9.143890487189598,118.87,4.292753431141754,9
Houston - Store 1,Houston,2023-03-15,252,62,6.155257194937087,381.63,4.329097805884309,8
Houston - Store 1,Houston,2023-03-16,180,65,7.984554718020575,519.0,4.934943830682455,3
Houston - Store 1,Houston,2023-03-17,233,27,7.005367563619439,189.14,4.868568245048072,8
Houston - Store 1,Houston,2023-03-18,293,61,7.195673287846019,438.94,3.530919738253797,7
Houston - Store 1,Houston,2023-03-19,191,56,8.555246186278271,479.09,3.6700611221141455,8
Houston - Store 1,Houston,2023-03-20,234,65,6.17916275567398,401.65,3.8736392816850707,2
Houston - Store 1,Houston,2023-03-21,145,52,7.123392376848189,370.42,4.492208083407441,4
Houston - Store 1,Houston,2023-03-22,252,42,7.041178243114231,295.73,4.16325851558731,6
Houston - Store 1,Houston,2023-03-23,125,29,6.303008624337339,182.79,4.909844537134305,4
Houston - Store 1,Houston,2023-03-24,243,96,5.59431657417508,537.05,4.764387664878409,8
Houston - Store 1,Houston,2023-03-25,182,22,7.968055671987955,175.3,4.4012635694831355,8
Houston - Store 1,Houston,2023-03-26,183,59,5.243061564918462,309.34,4.4334552698522,9
Houston - Store 1,Houston,2023-03-27,155,59,5.394206345437891,318.26,3.588084401561497,6
Houston - Store 1,Houston,2023-03-28,240,77,5.699176034845304,438.84,4.356272646409503,1
Houston - Store 1,Houston,2023-03-29,90,34,4.6595498397950115,158.42,3.6013558042279934,5
Houston - Store 1,Houston,2023-03-30,52,13,4.119321498780619,53.55,3.5903808090709988,2
Houston - Store 1,Houston,2023-03-31,102,37,6.960374968156447,257.53,3.747461870907595,8
Houston - Store 1,Houston,2023-04-01,61,22,8.209827124091543,180.62,4.949293331767186,9
Houston - Store 1,Houston,2023-04-02,127,47,9.073793875160895,426.47,4.8397777743862305,9
Houston - Store 1,Houston,2023-04-03,113,36,7.293628684969834,262.57,4.3597691506376295,9
Houston - Store 1,Houston,2023-04-04,163,52,9.999035742858428,519.95,4.565807538911245,7
Houston - Store 1,Houston,2023-04-05,234,72,6.052674804584995,435.79,3.980329615499628,8
Houston - Store 1,Houston,2023-04-06,170,19,8.555486429220302,162.55,4.720762377754353,3
Houston - Store 1,Houston,2023-04-07,95,24,9.755427428100408,234.13,4.968371484742298,8
Houston - Store 1,Houston,2023-04-08,95,21,5.001079273561947,105.02,3.9294939203512067,2
Houston - Store 1,Houston,2023-04-09,129,35,7.78035644016148,272.31,4.753030058858821,9
Houston - Store 1,Houston,2023-04-10,211,37,6.370264364176002,235.7,4.75972487570602,7
Houston - Store 1,Houston,2023-04-11,197,39,7.9569849427532064,310.32,4.861883806125381,5
Houston - Store 1,Houston,2023-04-12,130,18,8.133273544185618,146.4,3.7135234559827546,2
Houston - Store 1,Houston,2023-04-13,57,17,8.694174139639914,147.8,3.7524748729338704,7
Houston - Store 1,Houston,2023-04-14,244,39,9.587771364306906,373.92,4.4819314028004715,7
Houston - Store 1,Houston,2023-04-15,145,14,6.728577496848397,94.2,3.6071093168873816,8
Houston - Store 1,Houston,2023-04-16,139,31,6.604002341442302,204.72,4.329296971757307,4
Houston - Store 1,Houston,2023-04-17,67,16,4.154519603322838,66.47,4.656665616762634,7
Houston - Store 1,Houston,2023-04-18,285,83,8.820577051911373,732.11,3.924035258721566,5
Houston - Store 1,Houston,2023-04-19,193,28,9.307005779590952,260.6,4.519964105241605,7
Houston - Store 1,Houston,2023-04-20,58,17,6.14897873110724,104.53,3.74362216333655,8
Houston - Store 1,Houston,2023-04-21,291,92,5.924857042017675,545.09,3.6826584074666866,4
Houston - Store 1,Houston,2023-04-22,211,37,7.0768897246396385,261.84,4.537014724233865,2
Houston - Store 1,Houston,2023-04-23,54,15,6.75825703864917,101.37,4.355654982685769,5
Houston - Store 1,Houston,2023-04-24,76,24,5.483185735239387,131.6,4.580280401478756,8
Houston - Store 1,Houston,2023-04-25,297,110,9.652660310813237,1061.79,3.641167231497002,1
Houston - Store 1,Houston,2023-04-26,159,53,9.15698350579288,485.32,4.406661374512841,3
Houston - Store 1,Houston,2023-04-27,231,81,8.372902196651982,678.21,4.369391297646903,4
Houston - Store 1,Houston,2023-04-28,241,38,6.512038235629094,247.46,3.9302338639403174,6
Houston - Store 1,Houston,2023-04-29,204,51,5.014563741709659,255.74,4.709265020110738,6
Houston - Store 1,Houston,2023-04-30,274,66,8.47582802848262,559.4,4.227531061534394,1
Houston - Store 1,Houston,2023-05-01,228,55,9.092024193244843,500.06,4.985647547425936,7
Houston - Store 1,Houston,2023-05-02,114,11,9.282186457147436,102.1,4.931074639891877,9
Houston - Store 1,Houston,2023-05-03,79,25,7.076468457760449,176.91,3.9293056106833846,1
Houston - Store 1,Houston,2023-05-04,284,79,7.476298502748442,590.63,4.48869830576181,1
Houston - Store 1,Houston,2023-05-05,176,56,5.266745165294472,294.94,4.200235316610979,9
Houston - Store 1,Houston,2023-05-06,295,32,7.896445116998381,252.69,4.216198205940687,7
Houston - Store 1,Houston,2023-05-07,265,50,7.860526391785528,393.03,4.1488418612696165,9
Houston - Store 1,Houston,2023-05-08,188,62,7.976527549082794,494.54,4.8452182150255005,1
Houston - Store 1,Houston,2023-05-09,128,26,5.724395639916748,148.83,4.027710831065207,5
Houston - Store 1,Houston,2023-05-10,135,35,4.884618617935193,170.96,4.726165679655375,7
Houston - Store 1,Houston,2023-05-11,88,24,4.750152993519361,114.0,4.967679722321489,7
Houston - Store 1,Houston,2023-05-12,97,20,4.798349397496568,95.97,3.915934855051691,4
Houston - Store 1,Houston,2023-05-13,217,41,5.7943246632439145,237.57,4.33845255657142,1
Houston - Store 1,Houston,2023-05-14,251,95,7.0676489821800095,671.43,3.693449009614651,7
Houston - Store 1,Houston,2023-05-15,196,62,4.0819542302843645,253.08,4.906726979295426,3
Houston - Store 1,Houston,2023-05-16,211,54,9.930473415037168,536.25,4.255104628998997,4
Houston - Store 1,Houston,2023-05-17,224,83,9.647893171997277,800.78,4.718559586238546,5
Houston - Store 1,Houston,2023-05-18,234,93,6.32441632356558,588.17,4.3908218558217085,2
Houston - Store 1,Houston,2023-05-19,214,71,6.196379749492316,439.94,4.431403867588765,9
Houston - Store 1,Houston,2023-05-20,69,18,7.826201070147327,140.87,4.464293846697704,8
Houston - Store 1,Houston,2023-05-21,138,20,6.738492488492533,134.77,3.5114960299655875,1
Houston - Store 1,Houston,2023-05-22,270,88,4.869529314028819,428.52,3.890632352801955,3
Houston - Store 1,Houston,2023-05-23,79,25,8.534393915090373,213.36,4.204673225359763,5
Houston - Store 1,Houston,2023-05-24,55,16,8.495548692075573,135.93,4.281035131316076,2
Houston - Store 1,Houston,2023-05-25,298,86,8.218290374019265,706.77,4.0200355655438775,2
Houston - Store 1,Houston,2023-05-26,105,18,7.293079331876491,131.28,4.040233534333659,5
Houston - Store 1,Houston,2023-05-27,57,12,9.020405095315965,108.24,3.609695359618191,4
Houston - Store 1,Houston,2023-05-28,225,48,6.526125367378859,313.25,4.700197041324393,8
Houston - Store 1,Houston,2023-05-29,135,48,9.37805982480816,450.15,4.475928956603294,7
Houston - Store 1,Houston,2023-05-30,65,18,9.150166614354152,164.7,4.825412246763575,7
Houston - Store 1,Houston,2023-05-31,67,12,8.36384137802646,100.37,3.987746230238833,5
Houston - Store 1,Houston,2023-06-01,142,45,4.604221763874145,207.19,4.71940118735024,1
Houston - Store 1,Houston,2023-06-02,215,82,6.33341784334899,519.34,4.459615819225019,7
Houston - Store 1,Houston,2023-06-03,173,19,7.021195755380216,133.4,3.598870470055881,6
Houston - Store 1,Houston,2023-06-04,155,33,7.841311997147739,258.76,3.668042232969998,3
Houston - Store 1,Houston,2023-06-05,129,39,9.644130197954663,376.12,4.358677211371208,6
Houston - Store 1,Houston,2023-06-06,217,84,9.523137865636512,799.94,4.039457722633973,8
Houston - Store 1,Houston,2023-06-07,90,10,6.422121099991902,64.22,4.486986032887127,5
Houston - Store 1,Houston,2023-06-08,271,43,7.042478794436281,302.83,4.764966341391862,8
Houston - Store 1,Houston,2023-06-09,239,70,7.531676481494093,527.22,3.5065082861094266,6
Houston - Store 1,Houston,2023-06-10,203,24,8.522175355808525,204.53,4.86414229848351,9
Houston - Store 1,Houston,2023-06-11,91,27,8.187687991974775,221.07,3.695335198279385,8
Houston - Store 1,Houston,2023-06-12,240,48,5.035569589555765,241.71,4.250541849160661,6
Houston - Store 1,Houston,2023-06-13,79,26,4.507093054967311,117.18,4.6846299032476715,9
Houston - Store 1,Houston,2023-06-14,86,13,7.095292709978026,92.24,4.194761900033637,8
Houston - Store 1,Houston,2023-06-15,112,31,5.964613571481483,184.9,4.850223302815978,9
Houston - Store 1,Houston,2023-06-16,223,40,6.966230771193157,278.65,4.869762176709619,1
Houston - Store 1,Houston,2023-06-17,105,31,8.356463590232577,259.05,4.489460916163832,5
Houston - Store 1,Houston,2023-06-18,173,27,5.063549720569609,136.72,4.043245015687106,3
Houston - Store 1,Houston,2023-06-19,218,58,4.293529287849997,249.02,4.810602954430158,4
Houston - Store 1,Houston,2023-06-20,147,16,7.299034726904372,116.78,4.991638533341266,8
Houston - Store 1,Houston,2023-06-21,212,49,7.796048194512835,382.01,4.230454683080428,6
Houston - Store 1,Houston,2023-06-22,69,17,5.257587298769127,89.38,4.5018388237079545,1
Houston - Store 1,Houston,2023-06-23,55,18,8.114892598730606,146.07,4.424171353745786,6
Houston - Store 1,Houston,2023-06-24,274,101,6.333318623054825,639.67,3.759874831585829,2
Houston - Store 1,Houston,2023-06-25,93,15,9.573704018494514,143.61,3.534316917832855,8
Houston - Store 1,Houston,2023-06-26,118,34,7.98562135093626,271.51,4.490939862933565,8
Houston - Store 1,Houston,2023-06-27,62,11,4.308594664224838,47.39,4.910710044592157,8
Houston - Store 1,Houston,2023-06-28,127,38,8.124644364777044,308.74,4.811753138424017,6
Houston - Store 1,Houston,2023-06-29,257,39,6.839409474326855,266.74,4.154816461942285,4
Houston - Store 1,Houston,2023-06-30,184,62,7.933503927620657,491.88,3.777912991099062,2
Houston - Store 1,Houston,2023-07-01,119,33,7.4698643832260885,246.51,4.5173853236534525,8
Houston - Store 1,Houston,2023-07-02,131,37,9.803057069738221,362.71,3.6864624488769087,5
Houston - Store 1,Houston,2023-07-03,177,20,5.927297793378173,118.55,4.430904016390987,8
Houston - Store 1,Houston,2023-07-04,223,52,4.968884836549584,258.38,4.556621621951997,8
Houston - Store 1,Houston,2023-07-05,188,34,9.702843154905844,329.9,3.937618022383371,6
Houston - Store 1,Houston,2023-07-06,91,30,7.083353787726928,212.5,4.941283513662928,4
Houston - Store 1,Houston,2023-07-07,155,58,6.236215502526634,361.7,4.322533126116888,1
Houston - Store 1,Houston,2023-07-08,180,66,9.666181467811128,637.97,4.818727989919633,5
Houston - Store 1,Houston,2023-07-09,71,10,6.4861567078055264,64.86,3.822735449166133,2
Houston - Store 1,Houston,2023-07-10,239,77,6.121172841326824,471.33,4.522817939039083,1
Houston - Store 1,Houston,2023-07-11,291,43,8.309801082518845,357.32,4.742757725078375,1
Houston - Store 1,Houston,2023-07-12,195,35,5.450557287430201,190.77,4.08989185859956,1
Houston - Store 1,Houston,2023-07-13,128,38,8.933357951538753,339.47,4.495523419608827,5
Houston - Store 1,Houston,2023-07-14,226,50,6.543024909323493,327.15,4.49903124270876,4
Houston - Store 1,Houston,2023-07-15,212,81,9.461207701372206,766.36,3.676598450514333,6
Houston - Store 1,Houston,2023-07-16,135,26,7.357996245791151,191.31,3.7017142941179197,4
Houston - Store 1,Houston,2023-07-17,53,19,4.655803784625554,88.46,4.0983173977090095,6
Houston - Store 1,Houston,2023-07-18,130,47,6.016255375580127,282.76,3.7466562580363494,7
Houston - Store 1,Houston,2023-07-19,57,18,9.880200664363265,177.84,3.709312777165106,2
Houston - Store 1,Houston,2023-07-20,236,28,8.22074705865802,230.18,4.079071649835965,1
Houston - Store 1,Houston,2023-07-21,110,18,5.396231253634742,97.13,4.977806322309954,4
Houston - Store 1,Houston,2023-07-22,270,35,8.561266761537347,299.64,4.571017314915101,1
Houston - Store 1,Houston,2023-07-23,237,29,9.051000674534176,262.48,3.87414506411737,5
Houston - Store 1,Houston,2023-07-24,186,73,8.714455678735135,636.16,4.661290064191235,8
Houston - Store 1,Houston,2023-07-25,293,106,6.39260554312462,677.62,4.94430445960774,1
Houston - Store 1,Houston,2023-07-26,211,73,7.005250750326172,511.38,3.7409259397990287,2
Houston - Store 1,Houston,2023-07-27,274,67,9.811329454511181,657.36,3.882291517103787,6
Houston - Store 1,Houston,2023-07-28,282,59,7.564099137549556,446.28,4.5399845887767425,6
Houston - Store 1,Houston,2023-07-29,84,20,4.460961741184612,89.22,4.244072227574152,4
Houston - Store 1,Houston,2023-07-30,155,23,6.363473948508117,146.36,4.949178731000799,7
Houston - Store 1,Houston,2023-07-31,68,11,5.372281630813875,59.1,3.923844798078749,6
Houston - Store 1,Houston,2023-08-01,181,62,9.327888696571076,578.33,4.424382381257319,1
Houston - Store 1,Houston,2023-08-02,204,48,8.438851337334665,405.06,4.281949817487444,7
Houston - Store 1,Houston,2023-08-03,223,43,8.743070590547772,375.95,4.836907758257142,5
Houston - Store 1,Houston,2023-08-04,288,29,7.624557193488988,221.11,4.658535384802745,8
Houston - Store 1,Houston,2023-08-05,227,49,9.710647963543982,475.82,4.888608481599997,8
Houston - Store 1,Houston,2023-08-06,271,27,6.402008091855621,172.85,4.866852694543393,5
Houston - Store 1,Houston,2023-08-07,123,27,9.01305956727683,243.35,4.366816779875082,8
Houston - Store 1,Houston,2023-08-08,183,39,5.044254874462809,196.73,3.533450579030981,1
Houston - Store 1,Houston,2023-08-09,283,89,9.526131204150424,847.83,4.4933952696359745,3
Houston - Store 1,Houston,2023-08-10,111,22,8.857358940860543,194.86,4.603215338256384,3
Houston - Store 1,Houston,2023-08-11,199,41,8.17299447427192,335.09,3.7757966178923255,7
Houston - Store 1,Houston,2023-08-12,168,42,8.942718536089835,375.59,4.8904522981412075,8
Houston - Store 1,Houston,2023-08-13,222,42,8.137666119209745,341.78,3.8770566938607516,6
Houston - Store 1,Houston,2023-08-14,127,44,6.5871415327962275,289.83,4.6765152757123944,6
Houston - Store 1,Houston,2023-08-15,210,83,6.13157087883117,508.92,4.079672987725434,9
Houston - Store 1,Houston,2023-08-16,224,68,5.46079109670689,371.33,4.443301392942569,7
Houston - Store 1,Houston,2023-08-17,248,59,8.93877406741258,527.39,4.4657282287768005,5
Houston - Store 1,Houston,2023-08-18,113,32,4.543410841011166,145.39,4.198708481503903,1
Houston - Store 1,Houston,2023-08-19,166,55,4.949557358861918,272.23,3.684956308382066,7
Houston - Store 1,Houston,2023-08-20,128,34,8.219488832399465,279.46,4.81267503936661,3
Houston - Store 1,Houston,2023-08-21,126,16,7.605429915986889,121.69,4.4998844737445385,4
Houston - Store 1,Houston,2023-08-22,149,46,8.95338693607229,411.86,4.110456545642011,4
Houston - Store 1,Houston,2023-08-23,195,55,8.29073006938221,455.99,4.52791723180459,6
Houston - Store 1,Houston,2023-08-24,67,14,8.920346739847984,124.88,3.53880062258813,7
Houston - Store 1,Houston,2023-08-25,215,64,5.747491451620345,367.84,4.927079327600717,7
Houston - Store 1,Houston,2023-08-26,81,18,8.068477061145588,145.23,4.651352843459284,1
Houston - Store 1,Houston,2023-08-27,262,51,5.050664615763146,257.58,4.44746028488752,4
Houston - Store 1,Houston,2023-08-28,184,72,7.794383586472822,561.2,4.978843281382634,9
Houston - Store 1,Houston,2023-08-29,223,87,4.873373486371742,423.98,3.5610421585205425,4
Houston - Store 1,Houston,2023-08-30,290,36,7.073007305005611,254.63,3.9912507552633505,8
Houston - Store 1,Houston,2023-08-31,54,15,4.978588036909721,74.68,4.649830055509597,5
Houston - Store 1,Houston,2023-09-01,145,54,6.189043922605141,334.21,4.974072488100688,3
Houston - Store 1,Houston,2023-09-02,226,24,8.367857934474328,200.83,4.724932286439104,4
Houston - Store 1,Houston,2023-09-03,72,26,7.796108360336961,202.7,3.529185675797763,5
Houston - Store 1,Houston,2023-09-04,97,11,8.90481337009863,97.95,3.5645512749600416,6
Houston - Store 1,Houston,2023-09-05,212,61,9.858154597787836,601.35,3.6767342789299016,9
Houston - Store 1,Houston,2023-09-06,229,48,9.017314826531921,432.83,4.200846429126221,2
Houston - Store 1,Houston,2023-09-07,288,55,7.9147838980478005,435.31,3.9731795042671836,9
Houston - Store 1,Houston,2023-09-08,224,23,8.160988036971041,187.7,4.824920197268019,7
Houston - Store 1,Houston,2023-09-09,176,24,8.481188266807226,203.55,4.394713519092566,2
Houston - Store 1,Houston,2023-09-10,196,64,8.108029970315139,518.91,3.8987683007146283,4
Houston - Store 1,Houston,2023-09-11,266,103,7.468700366599555,769.28,4.7599687805183954,8
Houston - Store 1,Houston,2023-09-12,105,28,4.954925476481062,138.74,3.7333450897103218,5
Houston - Store 1,Houston,2023-09-13,276,31,8.524619487704538,264.26,3.853764498414913,6
Houston - Store 1,Houston,2023-09-14,193,36,9.242899753267924,332.74,3.650495641425792,5
Houston - Store 1,Houston,2023-09-15,231,76,7.018133277671204,533.38,3.7958394305379537,1
Houston - Store 1,Houston,2023-09-16,188,40,4.604952016322388,184.2,3.7598052541733193,8
Houston - Store 1,Houston,2023-09-17,54,20,6.775487709408207,135.51,3.633007156034381,8
Houston - Store 1,Houston,2023-09-18,97,31,5.856234174778795,181.54,4.734322678311181,4
Houston - Store 1,Houston,2023-09-19,70,26,9.64101591434972,250.67,4.714195478424552,3
Houston - Store 1,Houston,2023-09-20,209,74,4.433591421124147,328.09,4.61929086137946,5
Houston - Store 1,Houston,2023-09-21,176,36,5.105102074925567,183.78,4.165192454955916,5
Houston - Store 1,Houston,2023-09-22,171,19,8.982987670616499,170.68,4.781279743691638,4
Houston - Store 1,Houston,2023-09-23,147,52,8.505274211867755,442.27,4.906226668059716,4
Houston - Store 1,Houston,2023-09-24,68,18,9.159459450551148,164.87,4.024123320077895,6
Houston - Store 1,Houston,2023-09-25,291,72,5.403059533576778,389.02,3.840344509934334,5
Houston - Store 1,Houston,2023-09-26,187,72,4.330138621603527,311.77,3.8500574471955025,4
Houston - Store 1,Houston,2023-09-27,145,43,6.572070398652053,282.6,4.184392495271341,5
Houston - Store 1,Houston,2023-09-28,240,46,9.343700987600872,429.81,4.912010526849757,3
Houston - Store 1,Houston,2023-09-29,54,11,6.077767372170378,66.86,3.9583349512415205,4
Houston - Store 1,Houston,2023-09-30,199,53,9.11033020001285,482.85,3.862415266363085,3
Houston - Store 1,Houston,2023-10-01,150,23,6.060138185973258,139.38,3.769482485462778,7
Houston - Store 1,Houston,2023-10-02,184,42,8.061601982514635,338.59,4.627356150430966,4
Houston - Store 1,Houston,2023-10-03,245,59,8.532822960248804,503.44,4.029061745462518,1
Houston - Store 1,Houston,2023-10-04,102,29,8.877423127901345,257.45,4.2822917578315565,8
Houston - Store 1,Houston,2023-10-05,127,29,9.081049348602605,263.35,3.8821008423890984,8
Houston - Store 1,Houston,2023-10-06,78,22,6.7113347049587535,147.65,3.5897346755263406,4
Houston - Store 1,Houston,2023-10-07,238,71,8.949728285299788,635.43,3.9319240544489555,2
Houston - Store 1,Houston,2023-10-08,233,63,7.115006133307372,448.25,3.5587840895557035,9
Houston - Store 1,Houston,2023-10-09,211,27,5.5736074329950505,150.49,3.868796169203674,7
Houston - Store 1,Houston,2023-10-10,82,26,4.4193763444652205,114.9,4.227821356207401,5
Houston - Store 1,Houston,2023-10-11,102,36,8.246734941459419,296.88,4.803887706240195,3
Houston - Store 1,Houston,2023-10-12,156,49,7.2400501129574675,354.76,4.737500043523349,7
Houston - Store 1,Houston,2023-10-13,51,13,4.31060428565239,56.04,4.50278429755395,6
Houston - Store 1,Houston,2023-10-14,197,20,4.39862297503618,87.97,4.935928413449038,7
Houston - Store 1,Houston,2023-10-15,120,33,9.820598346439027,324.08,4.974038640578001,3
Houston - Store 1,Houston,2023-10-16,180,63,4.510994619941855,284.19,4.296731933645113,3
Houston - Store 1,Houston,2023-10-17,160,20,8.065247896134466,161.3,4.3442900112271605,3
Houston - Store 1,Houston,2023-10-18,65,25,5.419200708303677,135.48,4.876684864567076,1
Houston - Store 1,Houston,2023-10-19,97,13,6.677312911493123,86.81,4.483740850890264,8
Houston - Store 1,Houston,2023-10-20,267,49,5.724144224577129,280.48,3.8504840693865736,7
Houston - Store 1,Houston,2023-10-21,164,29,5.561287643813791,161.28,3.971900143912029,3
Houston - Store 1,Houston,2023-10-22,209,46,9.882347227558455,454.59,4.0213081598937785,8
Houston - Store 1,Houston,2023-10-23,245,42,5.9786081030249605,251.1,4.558489716867005,2
Houston - Store 1,Houston,2023-10-24,263,51,8.081783524989204,412.17,3.728410798103825,7
Houston - Store 1,Houston,2023-10-25,86,30,6.956573640061024,208.7,4.7414977505787315,6
Houston - Store 1,Houston,2023-10-26,95,30,5.077117603257858,152.31,4.297605531999286,6
Houston - Store 1,Houston,2023-10-27,192,43,6.725792733525837,289.21,4.744999090392237,8
Houston - Store 1,Houston,2023-10-28,86,14,5.8883694423748905,82.44,4.682268548750086,7
Houston - Store 1,Houston,2023-10-29,243,50,9.99289807153145,499.64,4.075709214649219,4
Houston - Store 1,Houston,2023-10-30,281,80,8.811279711730005,704.9,3.604411750584739,1
Houston - Store 1,Houston,2023-10-31,194,21,7.1579941058771075,150.32,3.885487345636714,6
Houston - Store 1,Houston,2023-11-01,282,31,9.958731340348749,308.72,3.8811563395356266,5
Houston - Store 1,Houston,2023-11-02,55,18,7.991986852835947,143.86,4.66765538125231,2
Houston - Store 1,Houston,2023-11-03,211,71,5.855367852602057,415.73,4.92272033202314,8
Houston - Store 1,Houston,2023-11-04,143,42,8.888611211283422,373.32,4.7259510753071705,9
Houston - Store 1,Houston,2023-11-05,257,74,9.842195784703637,728.32,3.847020721694257,1
Houston - Store 1,Houston,2023-11-06,101,16,4.306227844503976,68.9,4.639882566525511,6
Houston - Store 1,Houston,2023-11-07,283,58,7.1327757615087135,413.7,4.294984156707513,8
Houston - Store 1,Houston,2023-11-08,225,32,7.197457239475487,230.32,4.41388902234094,4
Houston - Store 1,Houston,2023-11-09,255,34,6.006377065727168,204.22,4.215440672411981,5
Houston - Store 1,Houston,2023-11-10,251,27,4.333123571863707,116.99,4.30720283884915,6
Houston - Store 1,Houston,2023-11-11,117,43,7.355403233973366,316.28,4.639844493231367,4
Houston - Store 1,Houston,2023-11-12,94,33,6.5226153676825325,215.25,4.801324491040292,9
Houston - Store 1,Houston,2023-11-13,251,60,8.311217973974655,498.67,3.8207276170398607,1
Houston - Store 1,Houston,2023-11-14,179,24,4.715871481101805,113.18,3.74736011577005,1
Houston - Store 1,Houston,2023-11-15,292,37,5.705946950263256,211.12,3.6382442625474667,1
Houston - Store 1,Houston,2023-11-16,278,99,9.82516905326054,972.69,4.559698421515715,2
Houston - Store 1,Houston,2023-11-17,229,86,9.678358868837947,832.34,4.816231764325404,9
Houston - Store 1,Houston,2023-11-18,212,63,4.009635683437869,252.61,4.144275575494479,8
Houston - Store 1,Houston,2023-11-19,171,45,8.926759779345234,401.7,4.7283534147711945,2
Houston - Store 1,Houston,2023-11-20,294,105,4.508284698224809,473.37,3.8202787712825996,1
Houston - Store 1,Houston,2023-11-21,157,18,4.133452294293829,74.4,4.155309373970456,1
Houston - Store 1,Houston,2023-11-22,61,6,9.094291510558381,54.57,4.075819449125012,5
Houston - Store 1,Houston,2023-11-23,296,101,8.747132012658398,883.46,4.579524729624033,3
Houston - Store 1,Houston,2023-11-24,290,38,7.69217782054821,292.3,4.733413837285148,2
Houston - Store 1,Houston,2023-11-25,262,101,8.773386768350736,886.11,4.551187701363891,1
Houston - Store 1,Houston,2023-11-26,198,26,8.709025795547166,226.43,3.797356888365544,1
Houston - Store 1,Houston,2023-11-27,114,41,5.310902963388951,217.75,4.670309387109432,5
Houston - Store 1,Houston,2023-11-28,234,67,6.729931805871978,450.91,4.882548850145927,3
Houston - Store 1,Houston,2023-11-29,122,46,4.471803203170616,205.7,4.745767753619502,8
Houston - Store 1,Houston,2023-11-30,76,15,8.702557815985447,130.54,4.224944868867166,2
Houston - Store 1,Houston,2023-12-01,75,29,6.636794435883697,192.47,3.9439156319892406,9
Houston - Store 1,Houston,2023-12-02,179,45,9.620209387042763,432.91,4.602738196879101,1
Houston - Store 1,Houston,2023-12-03,295,43,4.89611986534523,210.53,4.2532953707203465,8
Houston - Store 1,Houston,2023-12-04,131,21,4.60059707708352,96.61,4.076691483880684,9
Houston - Store 1,Houston,2023-12-05,284,74,5.920598600990646,438.12,3.9854565025086823,6
